Address,Txns,First Transacted,Last Transacted,Ⱥ In,Ⱥ Out,Ⱥ Net
M7YONBBIBMLPL3PJ56V6NG2BG77OXCYX3HUDLAZGKGUZRHYRAOBYMNRDBM,3,"2/15/2022, 3:18:38 AM","3/14/2022, 3:04:24 AM",0,2638069.804454,-2638069.804454
GH27QMBSQZF3O6J7SGXQRQMUQD264HNXZ7R6OXDPIOR5XOOE22UBWUXZI4,212,"7/30/2020, 3:15:49 AM","3/8/2022, 1:50:23 AM",140750106,0,140750106
VADHW2W4EPK47Q4DIGBVHONEWZYXO4OGFMK4SRRU5CANZZSDRW76I4S42Q,413,"7/30/2020, 3:36:46 AM","3/7/2022, 4:49:48 AM",0,138337503,-138337503
SFV7QJ7SGHP2TNIOG7PPBNHLQCYPD76PFPDWB2NWVBHOX56GNJ2YG7GC4I,1,"1/25/2022, 4:06:05 AM","1/25/2022, 4:06:05 AM",0.0005,0,0.0005
YCKAD57C5622XIGPMVD4IXNYXL3PKSWFZ6QRJZ6Z4ANMHMSWHKZCPQ4WSY,2,"7/29/2020, 12:55:12 AM","7/29/2020, 3:45:03 AM",2,1,1
