Address,Txns,First Transacted,Last Transacted,Ⱥ In,Ⱥ Out,Ⱥ Net
N2C374IRX7HEX2YEQWJBTRSVRHRUV4ZSF76S54WV4COTHRUNYRCI47R3WU,13,"3/6/2023, 1:10:19 PM","7/7/2023, 4:32:37 AM",0,1304564.883,-1304564.883
QYXDGS2XJJT7QNR6EJ2YHNZFONU6ROFM6BKTBNVT63ZXQ5OC6IYSPNDJ4U,19,"10/30/2022, 9:40:20 PM","7/6/2023, 8:04:34 PM",1505801.848,0,1505801.848
GXH7J3JWWAZLAHWJPBIVVXSNV52S35NALXPUKEEVPJXOJK5LZBRJPNSDHU,1,"6/30/2023, 8:14:47 PM","6/30/2023, 8:14:47 PM",0,56635.991,-56635.991
VSFE76W7BPZPURIPYS6EBKT3BBDWDKJ2HDNEKHHKNRSKROISF3G3BWLQEM,3,"5/3/2022, 10:31:50 PM","4/17/2023, 10:25:59 AM",0,95870.808,-95870.808
5NJXLZJZ4UFDGCIKFC4KUSOOJKC6HTC4T6G26OSPFCWF4UQVTZ5RIW5H6I,1,"3/29/2023, 9:39:09 AM","3/29/2023, 9:39:09 AM",0,16600.991,-16600.991
YQB5AH5SGT7IFA7DQICODI6355PIUE4OLEJWREFKDNFTJTCZ6ZJBZLBPQI,1,"3/22/2023, 6:06:54 AM","3/22/2023, 6:06:54 AM",0,15955.991,-15955.991
7BZEUIEPHZGDK6E673DVOY6BVCCZC6YFAJ3QWROPBZK5XKGE5GUWDYZRUY,2,"9/19/2022, 8:51:24 PM","10/30/2022, 9:44:26 PM",0,77612.3952,-77612.3952
ZVMOZVZJK64NEYDPUDGGC52NI6HOX2LUQVIWYCQTJ2DFXRGPL72C2BQYNM,2,"5/3/2022, 10:27:47 PM","9/19/2022, 8:37:14 PM",61439.3322,0,61439.3322
