Address,Txns,First Transacted,Last Transacted,Ⱥ In,Ⱥ Out,Ⱥ Net
SJEDBCUPYHZHAW7LBGVSOQLXM45763S6YA6EKQXYP2TD2JR74KBXVPZ4GY,1,"2/14/2023, 8:49:09 AM","2/14/2023, 8:49:09 AM",790.371835,0,790.371835
SLJNSZWWOS6JZNWCW6ZZL62MNZAVQFXIS2KC7BCSWTPUGF6S5SDL3WDUUY,1,"2/23/2023, 4:00:45 AM","2/23/2023, 4:00:45 AM",2147.608341,0,2147.608341
SMLVDPBXX7CWDGAHGLEQE2U53XJJ3KMDSQASZ4LJJUVP3SOBNSMRY23MG4,1,"2/14/2023, 8:48:14 AM","2/14/2023, 8:48:14 AM",11.251137,0,11.251137
SMOON5LWRYQMGJ5V25DXTB7FDA62OSSFNCEVFB6GUBTGARAAUHB6RSLYVI,1,"3/2/2023, 4:01:30 AM","3/2/2023, 4:01:30 AM",4844.917955,0,4844.917955
SOTP6BNOOFQVP735UMCBN2GZRHKTIUKJZS7SX2YDPB6Y63ZLS4UJOWCONU,1,"2/14/2023, 8:56:18 AM","2/14/2023, 8:56:18 AM",1013.518956,0,1013.518956
SP52KXROJAX7GCBPF6F662FABBETLPUTZ6MSX2BQXBI3NJXMXNL7IGP2AE,1,"2/14/2023, 8:56:15 AM","2/14/2023, 8:56:15 AM",1264.899,0,1264.899
SQRLFDI3D6UQOROTK3AM4KPG7XJQKZRYXIYEEVX343MWFXAKJUAUIPGICQ,1,"3/2/2023, 4:01:30 AM","3/2/2023, 4:01:30 AM",2174.899,0,2174.899
SSJILQED7DADAWUSJ5JMJGWE7D77NTLYT7ILPR7DK44OQQZA5U52YRQU6A,2,"2/24/2023, 9:04:23 PM","2/28/2023, 7:25:28 AM",49999.7979,0,49999.7979
SUPRZDQXR2ID5TDDLYFQTQHAS6OWFOE5RIOIA24RB4TZ7N26KIXHYFFU74,1,"2/14/2023, 8:56:07 AM","2/14/2023, 8:56:07 AM",13865.699792,0,13865.699792
SVDV665VG5Y3EBBOJYX64YYXYAXCYK5WPDUTNMYA7TO5EB6IBGON2H6YDU,5,"2/14/2023, 8:55:12 AM","7/5/2023, 7:01:01 AM",133228.700137,0,133228.700137
T2SJ24FDFKPTCTW6JKME53RLUFVGMGXRF546OM65A76XAHU56STHZCBNKA,1,"3/20/2023, 8:15:59 AM","3/20/2023, 8:15:59 AM",30087.205615,0,30087.205615
T3RNK7GHMPSNNOEMSMBIW7QRGQSYH5XBWKJIUQSFEVSBOQ55UMJSCJVJOY,1,"2/23/2023, 9:04:12 PM","2/23/2023, 9:04:12 PM",34065.9371,0,34065.9371
