Address,Txns,First Transacted,Last Transacted,Ⱥ In,Ⱥ Out,Ⱥ Net
GH27QMBSQZF3O6J7SGXQRQMUQD264HNXZ7R6OXDPIOR5XOOE22UBWUXZI4,667,"2/25/2022, 9:40:30 AM","10/21/2022, 1:04:07 PM",0,18401652.789,-18401652.789
QYXDGS2XJJT7QNR6EJ2YHNZFONU6ROFM6BKTBNVT63ZXQ5OC6IYSPNDJ4U,257,"8/24/2022, 8:43:48 AM","10/21/2022, 1:02:18 PM",8113037.904,0,8113037.904
VADHW2W4EPK47Q4DIGBVHONEWZYXO4OGFMK4SRRU5CANZZSDRW76I4S42Q,10,"6/20/2022, 5:57:07 PM","9/25/2022, 4:24:07 PM",0,337159.898,-337159.898
SP745JJR4KPRQEXJZHVIEN736LYTL2T2DFMG3OIIFJBV66K73PHNMDCZVM,433,"5/12/2022, 4:15:38 AM","8/24/2022, 2:27:52 AM",10618335.66,0,10618335.66
BFU3RJUUBUYTDP4FSMKC5GY5AA2PTPDGZX5K4ONT2RUXB2VSSXD5YB2FOY,1,"2/25/2022, 9:33:05 AM","2/25/2022, 9:33:05 AM",7439.9,0,7439.9
