Address,Txns,First Transacted,Last Transacted,Ⱥ In,Ⱥ Out,Ⱥ Net
N2C374IRX7HEX2YEQWJBTRSVRHRUV4ZSF76S54WV4COTHRUNYRCI47R3WU,10,"5/1/2023, 3:27:09 AM","6/25/2023, 1:36:11 AM",0,387828.011,-387828.011
QYXDGS2XJJT7QNR6EJ2YHNZFONU6ROFM6BKTBNVT63ZXQ5OC6IYSPNDJ4U,12,"4/26/2023, 3:28:15 PM","6/24/2023, 11:10:45 PM",446088.005,0,446088.005
WWLWEBRO2CD5UIV4XNQUB6VLODWFB5QERCF7BS2H73JXSJAAVKPHE3JSY4,1,"5/24/2023, 8:54:46 PM","5/24/2023, 8:54:46 PM",0,38239.991,-38239.991
VSFE76W7BPZPURIPYS6EBKT3BBDWDKJ2HDNEKHHKNRSKROISF3G3BWLQEM,1,"4/26/2023, 3:31:10 PM","4/26/2023, 3:31:10 PM",0,20019.891,-20019.891
