Address,Txns,First Transacted,Last Transacted,Ⱥ In,Ⱥ Out,Ⱥ Net
N2C374IRX7HEX2YEQWJBTRSVRHRUV4ZSF76S54WV4COTHRUNYRCI47R3WU,7,"7/7/2023, 4:32:37 AM","7/7/2023, 3:07:59 PM",0,2411496.8226,-2411496.8226
QYXDGS2XJJT7QNR6EJ2YHNZFONU6ROFM6BKTBNVT63ZXQ5OC6IYSPNDJ4U,9,"2/19/2023, 1:45:06 AM","7/7/2023, 10:09:05 AM",2505787.8136,0,2505787.8136
5NJXLZJZ4UFDGCIKFC4KUSOOJKC6HTC4T6G26OSPFCWF4UQVTZ5RIW5H6I,1,"2/19/2023, 3:57:18 AM","2/19/2023, 3:57:18 AM",0,90665.991,-90665.991
VSFE76W7BPZPURIPYS6EBKT3BBDWDKJ2HDNEKHHKNRSKROISF3G3BWLQEM,1,"2/19/2023, 1:47:18 AM","2/19/2023, 1:47:18 AM",0,3624.891,-3624.891
